"customer_id","age","gender","subscription_type","watch_hours","last_login_days","region","device","monthly_fees","churned","payment_method","number_of_profiles","avg_watch_time_per_day","favorite_genre"
"1715c4e4-7c56-4bcf-845a-4c366c39e8fc",53,"Female","Basic","0.01",55,"Africa","Mobile","8.99",1,"PayPal",3,"0","Documentary"
"1986a40f-eb95-42f1-866c-0aa905972aa5",46,"Female","Basic","4.15",50,"North America","TV","8.99",1,"Debit Card",2,"0.08","Documentary"
"b74f6b4b-a83d-4319-a121-99c5b4e1a7ed",37,"Other","Basic","1.32",11,"South America","TV","8.99",1,"Gift Card",5,"0.11","Horror"
"c26d29b3-eac5-4ac4-82a5-116833c65582",38,"Other","Premium","3.64",39,"Africa","Desktop","17.99",1,"Gift Card",5,"0.09","Drama"
"cd974314-1954-4de9-9813-63cb988be716",48,"Male","Premium","1.64",11,"North America","Mobile","17.99",1,"Gift Card",1,"0.14","Drama"
"89fa6c7c-ab59-40a0-aab5-8a9c35733ad5",27,"Other","Standard","3.92",56,"Oceania","Desktop","13.99",1,"Debit Card",1,"0.07","Drama"
"edf8770b-4690-4b30-a9da-a5bc9ef3c615",19,"Other","Premium","0.4",15,"South America","Mobile","17.99",1,"Gift Card",1,"0.03","Sci-Fi"
"8571850d-e2cd-47a6-bc93-63f2d3f9cb30",29,"Other","Standard","2.33",56,"Asia","Desktop","13.99",1,"Crypto",2,"0.04","Sci-Fi"
"77f8d2da-3f34-4a02-8780-fcaab801b7fb",62,"Other","Basic","1.31",46,"Asia","Desktop","8.99",1,"Crypto",2,"0.03","Sci-Fi"
"729ef660-eb97-4b5e-8765-4791dba2f754",41,"Female","Premium","1.5",60,"South America","Desktop","17.99",1,"Gift Card",5,"0.02","Horror"
"3c43176b-3672-4722-87a6-74a88692c573",46,"Male","Premium","4.67",58,"Asia","TV","17.99",1,"PayPal",1,"0.08","Documentary"
"0e9cfc52-27cb-4fed-97cd-46f4bbacfa31",33,"Female","Basic","1.18",42,"Asia","TV","8.99",1,"Debit Card",5,"0.03","Horror"
"0301dc2e-b1d8-46ad-a291-0f056e28896a",66,"Male","Basic","1.92",27,"South America","Laptop","8.99",1,"Gift Card",5,"0.07","Horror"
"e5bd752b-a772-4775-b45b-1f2fdd438ba7",37,"Male","Premium","3.73",31,"Asia","TV","17.99",1,"PayPal",5,"0.12","Documentary"
"23f24aaf-241e-4d60-a09e-7b0ca98bc162",35,"Other","Basic","0.57",56,"South America","Mobile","8.99",1,"PayPal",2,"0.01","Comedy"
"9fc308fa-66ba-46c2-ab5d-96a0592bfdb6",65,"Male","Standard","4.3",46,"Africa","Mobile","13.99",1,"PayPal",3,"0.09","Comedy"
"ac816925-161d-46fb-94c9-1fd98990a8a9",32,"Male","Standard","1.88",40,"North America","Tablet","13.99",1,"Crypto",4,"0.05","Romance"
"99ad0075-1330-459a-80ee-c657f8d65788",59,"Other","Premium","0.95",55,"South America","Desktop","17.99",1,"Crypto",4,"0.02","Comedy"
"32e6a570-0814-4ec5-9437-964eb1c0628c",29,"Other","Premium","1.78",51,"Oceania","Mobile","17.99",1,"Crypto",5,"0.03","Horror"
"67e5d466-d227-4f8e-9bda-0149ee523745",38,"Male","Premium","2.95",40,"Oceania","Laptop","17.99",1,"Credit Card",2,"0.07","Romance"
"d9e6a910-4984-4cba-bacc-406df78a9267",63,"Other","Basic","0.85",36,"North America","Mobile","8.99",1,"Credit Card",3,"0.02","Sci-Fi"
"46251140-d9fd-4ce3-b8dd-fb44601072b2",21,"Female","Basic","2.29",26,"Asia","TV","8.99",1,"Crypto",4,"0.08","Documentary"
"07aaee5a-c849-49f0-bc95-4ec089ebd3fd",63,"Male","Basic","3.01",60,"South America","TV","8.99",1,"Debit Card",5,"0.05","Drama"
"6c6c1bb7-6107-461d-ae34-e6759269a77d",28,"Female","Basic","2.63",54,"Europe","TV","8.99",1,"Credit Card",4,"0.05","Action"
"4264a846-1da0-44d8-b472-dee73a80502e",18,"Other","Basic","2.48",45,"Africa","Laptop","8.99",1,"Gift Card",2,"0.05","Horror"
"027c06c0-4dec-43d4-91eb-d2a5a70f92e0",49,"Female","Premium","0.48",35,"North America","Laptop","17.99",1,"PayPal",3,"0.01","Sci-Fi"
"0690ee56-dbe2-4187-9a3b-db22c49cea51",42,"Male","Standard","4.11",54,"Asia","Mobile","13.99",1,"Debit Card",1,"0.07","Sci-Fi"
"15f35d98-ef62-4252-a44a-98483ecfdc6b",26,"Male","Premium","0.73",44,"Oceania","Desktop","17.99",1,"Gift Card",5,"0.02","Sci-Fi"
"381b9550-7403-48dc-bcff-6dad9fc2fa87",27,"Female","Premium","2.66",32,"Asia","TV","17.99",1,"Gift Card",3,"0.08","Comedy"
"3ead40cc-03a1-4cf8-abf1-cfed74120c33",40,"Female","Premium","0.12",28,"Oceania","Desktop","17.99",1,"Crypto",4,"0","Romance"
"91f3fee3-3140-4e9a-a53e-b7cd3160bbb8",58,"Other","Basic","0.76",44,"Europe","Tablet","8.99",1,"Gift Card",4,"0.02","Sci-Fi"
"ac468cbb-0f55-48fd-978f-33519d3c4e8f",67,"Female","Premium","3.36",23,"North America","Tablet","17.99",1,"Credit Card",3,"0.14","Romance"
"f2cd737b-75dc-4064-bd5c-de2ee6af51c9",63,"Male","Standard","0.88",21,"Oceania","Mobile","13.99",1,"Crypto",1,"0.04","Action"
"ef8a5d14-205a-47a3-a595-acef403bffa7",57,"Male","Basic","4.15",17,"Africa","Desktop","8.99",1,"Debit Card",5,"0.23","Drama"
"af35351d-11cc-4c32-8b3c-6d477cb05b19",55,"Male","Premium","0.42",29,"Oceania","Tablet","17.99",1,"PayPal",2,"0.01","Documentary"
"cfe60bd5-d9f0-4eb7-bd59-3358e35bca91",42,"Female","Basic","2.8",40,"North America","TV","8.99",1,"Gift Card",4,"0.07","Comedy"
"2c9b21d9-8b8d-4e69-bb70-e20d34b16983",22,"Female","Standard","0.76",24,"Africa","Desktop","13.99",1,"Gift Card",2,"0.03","Sci-Fi"
"08d9dcda-cbfc-4b6b-adc8-658ae78cdcf3",29,"Female","Basic","1.77",47,"Oceania","Laptop","8.99",1,"Credit Card",3,"0.04","Documentary"
"96845736-2edd-450d-8678-2d935b5b3f09",52,"Male","Premium","3.11",50,"North America","Mobile","17.99",1,"Credit Card",4,"0.06","Comedy"
"42fb7dc0-56cd-426e-8c8e-19808925ea59",48,"Female","Basic","0.29",33,"North America","Tablet","8.99",1,"Debit Card",1,"0.01","Horror"
"2024bd7e-e873-48c0-9e44-5c66143e14a2",52,"Female","Standard","1.69",54,"South America","Laptop","13.99",1,"Debit Card",3,"0.03","Documentary"
"28e30bf4-e7c0-4579-9c38-0aee5d5ea3f2",50,"Other","Basic","0.61",16,"Asia","TV","8.99",1,"Gift Card",2,"0.04","Drama"
"179fd5bc-99d7-42ca-96e9-194c7c1068be",31,"Male","Basic","1.79",18,"Asia","Laptop","8.99",1,"Gift Card",5,"0.09","Drama"
"3fd47b85-cf5a-414e-9929-7ed51be738ab",45,"Other","Premium","3.2",57,"Oceania","TV","17.99",1,"Credit Card",1,"0.06","Sci-Fi"
"548084c6-48aa-4110-ae71-02c2cd0640d8",24,"Female","Premium","1.03",30,"Oceania","Tablet","17.99",1,"Credit Card",1,"0.03","Sci-Fi"
"faf264ee-c0a0-400b-9d77-353c6ced1a8c",25,"Male","Basic","2.95",37,"North America","TV","8.99",1,"PayPal",4,"0.08","Horror"
"f0e9091e-2431-4ab8-8bb9-444c5c39c800",58,"Male","Basic","0.36",39,"Africa","Laptop","8.99",1,"PayPal",3,"0.01","Drama"
"910c5164-93ec-4e31-88ad-549868476466",59,"Male","Standard","3.06",17,"Europe","Tablet","13.99",1,"PayPal",2,"0.17","Documentary"
"2d4805d4-31be-4eb1-940d-a328774e9e5d",41,"Other","Basic","0.86",22,"South America","TV","8.99",1,"Crypto",4,"0.04","Documentary"
"346ab0c2-f11d-4a08-a0ef-7694363f3ae0",61,"Male","Basic","3.99",33,"South America","Mobile","8.99",1,"PayPal",5,"0.12","Romance"
"6e50444c-6c08-423f-b720-847af215bd41",37,"Female","Standard","0.59",13,"Oceania","TV","13.99",1,"Credit Card",3,"0.04","Sci-Fi"
"5e0f5d5f-f7b8-4ad4-a56f-22b2bb3c43e4",48,"Other","Basic","0.75",55,"North America","Laptop","8.99",1,"PayPal",5,"0.01","Action"
"a48287db-3d2e-40a0-a0b8-8675d4589388",58,"Female","Basic","3.59",29,"Asia","TV","8.99",1,"PayPal",3,"0.12","Horror"
"26622754-7436-4bf5-adea-04a292f06216",25,"Male","Basic","0.24",43,"Asia","Desktop","8.99",1,"Debit Card",3,"0.01","Romance"
"faf370da-6bed-4d99-aa01-15b0f2868a9e",34,"Male","Standard","2.94",43,"Oceania","Desktop","13.99",1,"Credit Card",2,"0.07","Sci-Fi"
"18529d93-893a-4903-8289-5bc00dfbbbc6",35,"Male","Standard","4.7",13,"Oceania","Tablet","13.99",1,"Crypto",4,"0.34","Sci-Fi"
"1f796607-be06-4e6a-a102-2efc78b1ca16",49,"Male","Premium","1",40,"Asia","Tablet","17.99",1,"Gift Card",4,"0.02","Documentary"
"5144a8df-7f6d-4e84-9022-66f39e58bb68",22,"Other","Basic","2.36",27,"Oceania","Laptop","8.99",1,"Crypto",3,"0.08","Action"
"769674ba-19e5-4a6a-b353-facf54fbb6e0",41,"Female","Standard","0.11",41,"Africa","Mobile","13.99",1,"Credit Card",2,"0","Action"
"b034d781-e4ca-4cfc-b645-e9531ef2d347",50,"Other","Premium","1.05",42,"Asia","Laptop","17.99",1,"Credit Card",2,"0.02","Action"
"14b956af-aa78-468c-a20d-daabae23108d",64,"Female","Premium","1.22",56,"Asia","Desktop","17.99",1,"Crypto",1,"0.02","Comedy"
"fcf17ea1-2e26-45b6-8c64-052a0c84e1a4",69,"Other","Premium","3.84",30,"Asia","Desktop","17.99",1,"Crypto",5,"0.12","Documentary"
"af2f7a8e-6611-416a-8cbc-871e3df33a1b",41,"Female","Standard","2.97",46,"North America","Tablet","13.99",1,"Credit Card",1,"0.06","Horror"
"965d9ef5-fdbf-48e4-a11e-8fd70b8dd4a9",35,"Female","Premium","3.78",37,"Africa","Laptop","17.99",1,"Debit Card",5,"0.1","Drama"
"161da9aa-5e4f-427e-a647-bc015a469252",54,"Male","Basic","4.85",37,"Africa","Tablet","8.99",1,"Credit Card",4,"0.13","Comedy"
"1c1c5145-fd13-4c0e-9a45-e18e9ebb6a07",36,"Male","Standard","1.36",58,"North America","Desktop","13.99",1,"Credit Card",5,"0.02","Documentary"
"065fa014-3a3e-4d9a-a54f-60f91fae5820",61,"Male","Premium","4.67",43,"South America","TV","17.99",1,"Crypto",4,"0.11","Romance"
"3d0ef301-6769-46fc-b331-ce295cd74e80",59,"Other","Basic","4.96",51,"South America","Mobile","8.99",1,"PayPal",1,"0.1","Comedy"
"f71aec52-ab1e-4dcf-a184-69646fe45f56",50,"Other","Basic","1.11",44,"North America","Laptop","8.99",1,"PayPal",5,"0.02","Romance"
"303e5d95-809b-4bf4-92ac-6e5f2cc59ba8",22,"Other","Premium","0.85",26,"Oceania","TV","17.99",1,"Debit Card",3,"0.03","Comedy"
"412c7e89-3176-4918-9264-dd82be8010f5",65,"Female","Basic","1.85",34,"Asia","TV","8.99",1,"PayPal",2,"0.05","Romance"
"8bd100a3-8559-404b-bdd6-ddaa029b6c70",59,"Other","Standard","3.7",22,"Europe","Tablet","13.99",1,"Gift Card",3,"0.16","Comedy"
"69fce7d7-873c-4a8c-9e16-31b51f8a5b89",55,"Female","Premium","2.01",24,"North America","Tablet","17.99",1,"Debit Card",3,"0.08","Sci-Fi"
"b51e3fd6-b485-4fb4-8f4d-7308e8f8637f",46,"Male","Premium","0.48",36,"Asia","TV","17.99",1,"Gift Card",5,"0.01","Romance"
"20610703-f205-4e18-8f71-b06869a773d9",43,"Male","Standard","0.83",13,"South America","TV","13.99",1,"PayPal",3,"0.06","Documentary"
"27ad2e65-11c8-44ef-b468-c1b5a271b2d6",37,"Other","Basic","3.68",45,"Africa","Laptop","8.99",1,"Credit Card",3,"0.08","Sci-Fi"
"ce3fbd40-95b0-45e9-b263-3c8ec20036c0",23,"Other","Basic","2.91",40,"Oceania","Tablet","8.99",1,"PayPal",3,"0.07","Drama"
"b7738cff-10aa-4e6f-9fef-e9fcf917d1c4",57,"Female","Standard","3.05",26,"North America","TV","13.99",1,"PayPal",2,"0.11","Sci-Fi"
"6f635592-2a83-4d81-bfc8-1bc88a9a26a2",38,"Other","Basic","1.13",41,"Asia","Desktop","8.99",1,"Crypto",2,"0.03","Comedy"
"d074446a-701b-4b52-8a63-790ae3d922b0",54,"Other","Standard","3.36",50,"Africa","Laptop","13.99",1,"Gift Card",5,"0.07","Romance"
"82ce0b3d-f1d9-4a0f-92cf-cef581133e3f",44,"Male","Standard","2.28",59,"Asia","Laptop","13.99",1,"Crypto",2,"0.04","Comedy"
"7864a64d-b304-4501-84ea-cfd022c2f1bc",25,"Other","Standard","0.9",27,"North America","Mobile","13.99",1,"PayPal",3,"0.03","Horror"
"3944f950-85d8-4cb2-bedb-09ce9cbed09c",39,"Female","Premium","3.69",26,"Asia","Tablet","17.99",1,"Crypto",5,"0.14","Documentary"
"a2794c07-a79c-43a9-ba77-bcbc4cfb17ef",26,"Other","Standard","1.24",56,"Asia","TV","13.99",1,"Debit Card",1,"0.02","Sci-Fi"
"d9fc180d-06dc-4976-b536-f86b54c3006f",36,"Other","Premium","2.98",60,"South America","Mobile","17.99",1,"Debit Card",4,"0.05","Drama"
"4fc4e447-3b9a-4414-aed8-894d34103034",45,"Female","Standard","1.77",11,"Africa","Mobile","13.99",1,"PayPal",3,"0.15","Romance"
"83bad4fe-fb54-4501-8bfc-0b1f728b523e",66,"Other","Premium","0.42",28,"North America","TV","17.99",1,"Crypto",5,"0.01","Drama"
"9ac104ea-5967-4a62-8f82-3a14e82ecde0",54,"Other","Basic","0.51",11,"South America","Tablet","8.99",1,"PayPal",5,"0.04","Documentary"
"5055574d-e03a-4409-8940-5aa540f8c7b1",69,"Male","Basic","3.45",26,"North America","Mobile","8.99",1,"Debit Card",3,"0.13","Drama"
"90e19cd2-bb3b-4fd6-bec6-db40cf203781",64,"Male","Premium","0.52",20,"Europe","Tablet","17.99",1,"Credit Card",2,"0.02","Sci-Fi"
"5294d27c-a856-43bb-a560-05cd5d08b939",27,"Other","Basic","0.14",57,"North America","Laptop","8.99",1,"Debit Card",5,"0","Drama"
"64a172b5-1f6b-4618-aeb1-50fef19ae22f",66,"Female","Basic","1.29",44,"Oceania","Tablet","8.99",1,"PayPal",3,"0.03","Romance"
"06ca1b4c-5275-4cf2-b1e3-44955c49c0aa",31,"Other","Standard","2.44",17,"South America","TV","13.99",1,"Credit Card",3,"0.14","Sci-Fi"
"d50c7902-2f7e-4db5-b315-db3e9f0c2496",37,"Other","Basic","3.17",46,"Africa","Mobile","8.99",1,"PayPal",1,"0.07","Drama"
"8e927d87-d1c2-4694-8abb-afc222021faa",65,"Female","Basic","2.99",54,"South America","Laptop","8.99",1,"Crypto",1,"0.05","Drama"
"44c26f24-daef-4b15-bed0-ec68547f0413",50,"Other","Premium","1.04",51,"Africa","Tablet","17.99",1,"Credit Card",1,"0.02","Documentary"
"606e1bbd-36d5-45a1-9932-cf5aa3484e5c",40,"Male","Standard","3.11",51,"Oceania","Tablet","13.99",1,"Gift Card",5,"0.06","Drama"
"b312c59e-92cd-4b0a-9baa-d6477c72a8a5",23,"Female","Basic","4.27",23,"North America","TV","8.99",1,"Debit Card",1,"0.18","Sci-Fi"
"cd2b2235-3612-4d81-b143-1a3af5884238",62,"Male","Premium","2.15",42,"Europe","Laptop","17.99",1,"Credit Card",2,"0.05","Comedy"
"054d48d4-e95f-4bb8-a4cb-e1bd7c448dbc",42,"Male","Standard","4.79",58,"South America","TV","13.99",1,"Credit Card",3,"0.08","Sci-Fi"
"b0fde5ba-8a38-45ee-b7fb-6c35851e8975",56,"Other","Standard","4.09",56,"Europe","TV","13.99",1,"PayPal",3,"0.07","Romance"
"9829890a-3880-439c-a2b4-80afeb217997",22,"Male","Standard","1.41",28,"South America","Laptop","13.99",1,"Gift Card",4,"0.05","Sci-Fi"
"3c07805f-4275-40c9-ac26-921ea46824e8",42,"Other","Standard","3.69",45,"Africa","Tablet","13.99",1,"Gift Card",2,"0.08","Horror"
"59adee7e-d7d6-4c22-b62c-1b42311f77a2",67,"Female","Premium","2.92",38,"Oceania","Desktop","17.99",1,"Gift Card",5,"0.07","Action"
"11373011-9e1b-41f4-ab76-15ee1c916105",25,"Female","Basic","1.91",18,"Africa","Desktop","8.99",1,"Crypto",3,"0.1","Documentary"
"0ad6fe46-9b24-46fc-9698-7001aa3c071b",64,"Male","Standard","0.31",52,"Europe","Desktop","13.99",1,"Debit Card",1,"0.01","Comedy"
"7f720eb2-a80f-4b4d-8daf-1f6829e1e9ae",44,"Male","Premium","1.68",16,"Oceania","Desktop","17.99",1,"Debit Card",2,"0.1","Drama"
"a854b579-3d98-44fb-9d45-00ab83f24a6f",36,"Female","Standard","3.88",41,"South America","Laptop","13.99",1,"PayPal",4,"0.09","Horror"
"cd60de06-e3c0-4b41-914f-f63e856ddd67",55,"Other","Basic","1.92",32,"South America","Laptop","8.99",1,"Gift Card",5,"0.06","Horror"
"5fd6b79c-c1c6-45e2-9604-58cece9a92f7",40,"Male","Premium","1.85",46,"North America","Mobile","17.99",1,"Crypto",1,"0.04","Action"
"b918e3f7-644c-4be8-9b94-e079f0e57adb",22,"Other","Standard","1.42",37,"North America","Tablet","13.99",1,"Gift Card",2,"0.04","Sci-Fi"
"fb7ccdf3-68c3-4ed8-bc57-04ba93357cfd",59,"Female","Basic","2.63",42,"North America","Mobile","8.99",1,"Gift Card",2,"0.06","Drama"
"47a75ee0-4752-4838-9962-891abdb5c0ea",47,"Other","Basic","1.71",56,"Oceania","TV","8.99",1,"Crypto",3,"0.03","Comedy"
"a41dd9ef-0764-4f95-9101-e9d5bb30c03a",54,"Female","Standard","4.28",36,"Europe","Laptop","13.99",1,"PayPal",4,"0.12","Romance"
"8a0848fd-4827-4f85-9b6f-007ffe391d30",26,"Male","Standard","4.87",59,"Oceania","Mobile","13.99",1,"Credit Card",3,"0.08","Action"
"94135b4f-6a37-41c4-8625-d91c4926ec68",64,"Female","Standard","0.91",44,"South America","TV","13.99",1,"Debit Card",3,"0.02","Horror"
"ed668da3-d99b-4026-92a3-300a114142e7",46,"Other","Standard","0.96",46,"Oceania","Desktop","13.99",1,"PayPal",4,"0.02","Sci-Fi"
"30ce7dcc-c41f-48e9-8e16-b6cfb0e9d1a3",45,"Other","Basic","0.7",25,"Africa","Desktop","8.99",1,"Crypto",5,"0.03","Action"
"bba14e0b-05f9-4cf4-b201-41398c6d4ec5",32,"Male","Standard","1.89",24,"Europe","TV","13.99",1,"Credit Card",1,"0.08","Romance"
"49261e9e-fdd0-48df-87f7-3eab7d66fa81",18,"Other","Standard","3.54",45,"Oceania","Mobile","13.99",1,"Debit Card",5,"0.08","Horror"
"5cdde76b-50a8-4d41-a799-177a2e77e581",67,"Female","Premium","4.01",55,"South America","Laptop","17.99",1,"Debit Card",4,"0.07","Drama"
"1e89c820-f686-4a32-aeab-924d79f6d288",28,"Male","Standard","3.57",60,"North America","Mobile","13.99",1,"Crypto",4,"0.06","Horror"
"c1c6bed5-6167-4c79-bd6f-4c27851ce580",20,"Male","Premium","3.26",32,"Europe","Mobile","17.99",1,"PayPal",2,"0.1","Action"
"c3144388-5e8f-4c1c-83ff-3129e562ba4e",40,"Other","Standard","1.46",44,"Europe","Laptop","13.99",1,"Credit Card",3,"0.03","Documentary"
"24d6f90a-ea1f-44cb-a83b-4d3d53c4d152",34,"Female","Standard","0.22",52,"Oceania","Tablet","13.99",1,"PayPal",4,"0","Documentary"
"4e16202d-72c0-4a59-974b-ba3e9c9fb04d",44,"Other","Basic","3.53",56,"North America","Desktop","8.99",1,"Crypto",1,"0.06","Comedy"
"3f593c64-f2eb-4736-974a-5efadabce25a",18,"Male","Standard","3.62",20,"South America","Tablet","13.99",1,"Gift Card",1,"0.17","Sci-Fi"
"8966b795-f82f-4c5d-a80c-5244a1016339",53,"Female","Premium","1.62",60,"Africa","TV","17.99",1,"Debit Card",3,"0.03","Drama"
"f8839f01-4286-4f45-a675-f09d869146c1",34,"Other","Premium","1.92",44,"South America","TV","17.99",1,"Gift Card",2,"0.04","Documentary"
"3cb37e51-569d-4238-9854-5e659abf16c4",18,"Female","Premium","0.82",59,"South America","Tablet","17.99",1,"PayPal",3,"0.01","Action"
"d3cdf140-4887-4f53-a5d3-ec891892c883",36,"Male","Premium","0.98",55,"Oceania","Mobile","17.99",1,"Debit Card",2,"0.02","Comedy"
"d0c512fc-8212-4d61-9ad2-dce10af1dbf7",52,"Female","Basic","3.59",42,"Africa","TV","8.99",1,"Gift Card",4,"0.08","Sci-Fi"
"3bca6390-0c4b-4f47-a993-8e49139361c3",18,"Female","Standard","2.26",48,"Africa","Desktop","13.99",1,"PayPal",1,"0.05","Action"
"6fb2caa8-9389-4816-91cb-d1134a7b15a1",57,"Male","Basic","2.89",27,"Africa","Mobile","8.99",1,"PayPal",4,"0.1","Horror"
"a96d856f-c265-4f78-80d5-f6d85c2e3e48",38,"Female","Basic","3.08",53,"North America","Desktop","8.99",1,"Gift Card",2,"0.06","Comedy"
"9127fd59-f25d-4b74-a710-7f60b1804252",29,"Male","Premium","1.61",59,"North America","Desktop","17.99",1,"Credit Card",2,"0.03","Horror"
"39a2da01-6445-4ba4-8dd5-846b8fe23c43",62,"Female","Premium","4.2",37,"Africa","Laptop","17.99",1,"Crypto",1,"0.11","Comedy"
"4e091ec6-3c1b-4649-aed7-cf99cc9da60d",29,"Female","Standard","4.88",39,"Oceania","Mobile","13.99",1,"Credit Card",4,"0.12","Horror"
"10187a53-e499-45ef-b5b2-0c0d16ffaef7",65,"Male","Premium","0.74",20,"Europe","Laptop","17.99",1,"Debit Card",3,"0.04","Sci-Fi"
"e0306a29-e5de-43f9-a455-6955498cd3ed",31,"Other","Standard","0.67",22,"Oceania","TV","13.99",1,"Gift Card",5,"0.03","Drama"
"35119411-b270-46a9-b807-5f703dc512e5",38,"Other","Standard","0.08",35,"Europe","Laptop","13.99",1,"Gift Card",1,"0","Comedy"
"9c5b8ee6-d18b-4614-8c23-4a4fcac04d80",48,"Male","Premium","2.84",35,"North America","Desktop","17.99",1,"Debit Card",2,"0.08","Action"
"604f83af-4c1b-4e00-897c-82ce3d3a5727",22,"Male","Basic","4.64",30,"Europe","TV","8.99",1,"Crypto",3,"0.15","Sci-Fi"
"797e3a2d-50ad-478d-9f62-48f49771dd87",44,"Other","Basic","1.06",37,"Asia","Desktop","8.99",1,"Crypto",1,"0.03","Comedy"
"e40b9738-ff59-46b5-a2bb-3dc95a2a429c",51,"Female","Premium","4.9",23,"Oceania","Desktop","17.99",1,"Gift Card",5,"0.2","Comedy"
"5843bccd-c8a2-4294-b541-85481a633beb",54,"Male","Premium","2.28",47,"Asia","Tablet","17.99",1,"Crypto",3,"0.05","Drama"
"19ef59d2-6a1c-4507-8b4c-8d8fbd68db12",66,"Female","Premium","1.37",36,"North America","Desktop","17.99",1,"PayPal",5,"0.04","Action"
"e95ba0a7-3085-4358-9fac-b404fdb198b3",55,"Other","Premium","0.44",27,"Oceania","TV","17.99",1,"Crypto",3,"0.02","Drama"
"9216acf7-bc86-44f9-95d5-2d5e96d459d4",61,"Female","Premium","1.3",44,"North America","Mobile","17.99",1,"PayPal",5,"0.03","Romance"
"efa05e12-91f5-4de0-886d-7efe2b13e3df",47,"Female","Premium","2.2",39,"Oceania","TV","17.99",1,"Debit Card",2,"0.06","Comedy"
"3b6ad87b-8320-46b3-8cd0-ba38c3def845",63,"Other","Standard","1.77",56,"North America","Mobile","13.99",1,"Debit Card",5,"0.03","Horror"
"1f21093e-a068-4fd4-a23a-3bdbe2a2ac90",64,"Female","Standard","0.02",36,"South America","TV","13.99",1,"Gift Card",3,"0","Documentary"
"f53aabeb-9951-48d4-a47c-ee92be30b9ef",62,"Female","Premium","3.99",25,"South America","TV","17.99",1,"Crypto",5,"0.15","Documentary"
"d0478dc6-40b3-4217-b23b-1e5d368d99e3",63,"Male","Standard","2.31",29,"Oceania","Laptop","13.99",1,"Gift Card",2,"0.08","Romance"
"ca235c75-ef56-4b6e-b147-144484fc7a68",18,"Female","Basic","4.37",46,"Europe","TV","8.99",1,"PayPal",1,"0.09","Action"
"530f7589-89c5-487c-a14a-d1500bb9fc21",44,"Female","Standard","3.08",58,"Asia","TV","13.99",1,"PayPal",1,"0.05","Romance"
"cc1eecc4-1916-4342-9400-b18c036d98e5",43,"Female","Standard","1.86",52,"Asia","Tablet","13.99",1,"Gift Card",3,"0.04","Comedy"
"234a89e9-0793-4c4b-8855-8afaf76b3bc7",19,"Female","Premium","1.73",22,"Oceania","Laptop","17.99",1,"Credit Card",3,"0.08","Sci-Fi"
"7a889b45-8ea4-416d-b58f-d38b5eb7ea45",30,"Male","Basic","0.25",29,"Europe","Tablet","8.99",1,"Gift Card",2,"0.01","Comedy"
"0cff8cd5-ab3c-4116-8edb-fa314b5a3273",56,"Male","Standard","0.49",44,"Europe","TV","13.99",1,"Gift Card",3,"0.01","Romance"
"eb0251cf-302e-4e08-a31d-a9a5ab2baef3",24,"Other","Basic","1.25",27,"South America","Desktop","8.99",1,"Credit Card",2,"0.04","Action"
"463a6397-5c89-4ad4-8d08-f9c6e3081f25",66,"Other","Standard","4.41",48,"Asia","Mobile","13.99",1,"Gift Card",5,"0.09","Sci-Fi"
"4d84f911-ed8d-42bd-a583-924e3b9dafd8",69,"Female","Standard","4.56",37,"South America","TV","13.99",1,"PayPal",2,"0.12","Drama"
"b2ec2304-01bd-4336-8a61-f0b0abbba0db",70,"Male","Basic","2.22",12,"Asia","Laptop","8.99",1,"PayPal",3,"0.17","Romance"
"5f426a25-b218-474f-8d86-484cb97d3a29",53,"Other","Standard","1.55",30,"Asia","Laptop","13.99",1,"Credit Card",3,"0.05","Documentary"
"54c05598-365d-4f0a-9053-47c773d60fb0",58,"Male","Standard","4.38",25,"Africa","Tablet","13.99",1,"Credit Card",1,"0.17","Romance"
"23738ea6-6051-407f-b134-54b5abf97c76",43,"Other","Premium","4.96",34,"Europe","TV","17.99",1,"Crypto",3,"0.14","Documentary"
"6dd30fa8-e9be-4ba1-831d-ec479489390d",60,"Female","Standard","1.13",12,"Asia","Laptop","13.99",1,"Credit Card",2,"0.09","Romance"
"2cea2e6f-6ac0-451e-bc97-28c032b6431b",26,"Female","Premium","2.92",32,"South America","Tablet","17.99",1,"Crypto",2,"0.09","Sci-Fi"
"ad2be0d3-7744-43bd-b4b8-5b61799756a1",42,"Other","Basic","2.65",30,"Africa","TV","8.99",1,"Gift Card",1,"0.09","Documentary"
"286e9bc1-b9d2-4d4d-9b46-8f823a170139",34,"Female","Standard","0.32",58,"Asia","Mobile","13.99",1,"Gift Card",1,"0.01","Comedy"
"8c722fa9-57be-4fa0-a466-f43e61d35f94",55,"Male","Premium","0.44",45,"South America","Desktop","17.99",1,"Debit Card",1,"0.01","Sci-Fi"
"67261644-d5d8-4867-a359-22d606e2dcc9",65,"Male","Standard","4.05",45,"Asia","Mobile","13.99",1,"Gift Card",4,"0.09","Sci-Fi"
"7492f32f-8c97-4a80-81ad-78749329c8f3",29,"Female","Standard","1.12",60,"Asia","Desktop","13.99",1,"PayPal",5,"0.02","Horror"
"ad0caecf-9b95-4921-8a81-7bb311564c2a",26,"Male","Standard","0.89",25,"South America","TV","13.99",1,"Credit Card",2,"0.03","Action"
"0c65fd72-9e3b-4033-99ed-4397ccf9346f",40,"Other","Basic","4.68",25,"Africa","Tablet","8.99",1,"PayPal",5,"0.18","Action"
